id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1506572641058136070,1506556434707853314,2022-03-23 11:04:43 +01,2022-03-23,11:04:43,+0100,3742167628,timmcdermott8,Tim McDermott,,"@Reuters The West isn’t trying to destroy Russia,  it IS trying to destroy Putin and Medvedev, there is a difference.",en,[],[],[],0,0,0,[],[],https://twitter.com/TimMcDermott8/status/1506572641058136070,False,,0,,,,,,,,"[{'screen_name': 'Reuters', 'name': 'Reuters', 'id': '1652541'}]",,,,
1506572636809224194,1506529198361530382,2022-03-23 11:04:42 +01,2022-03-23,11:04:42,+0100,455924177,bobham88,Bob Hamilton,,"@natvogel Well yeah, that too. But my main point was that Putin equates his survival in power to Russia’s survival as a state. So it’s possible he’d order use of nuclear weapons if he felt his hold on power were threatened. Whether the military would actually launch is a different question",en,[],[],[],0,0,0,[],[],https://twitter.com/bobham88/status/1506572636809224194,False,,0,,,,,,,,"[{'screen_name': 'natvogel', 'name': 'N@Vogel', 'id': '60371211'}]",,,,
1506572636402614281,1506565512926760963,2022-03-23 11:04:41 +01,2022-03-23,11:04:41,+0100,100457703,kinglifeguide,狩野,,ウクライナのゼレンスキー大統領の自国ウクライナ国に対する思いが、感じられなかった。👎 とても残念です。 短時間なので、仕方がなかったのかもしれない。  #ukraine #ukrainewar #russia #kyiv #NoWar #StopWars #Mariupole,ja,[],[],[],0,0,0,"['ukraine', 'ukrainewar', 'russia', 'kyiv', 'nowar', 'stopwars', 'mariupole']",[],https://twitter.com/kinglifeguide/status/1506572636402614281,False,,0,,,,,,,,[],,,,
1506572630790488079,1506572630790488079,2022-03-23 11:04:40 +01,2022-03-23,11:04:40,+0100,79143960,ponnathil,abey varghese,,Understanding Russia’s president – Writers have grappled with Vladimir Putin for two decades  https://t.co/mOcUbrnml8,en,[],['https://www.economist.com/culture/writers-have-grappled-with-vladimir-putin-for-two-decades/21808311'],[],0,0,0,[],[],https://twitter.com/ponnathil/status/1506572630790488079,False,,0,,,,,,,,[],,,,
1506572630308298755,1502655647938187266,2022-03-23 11:04:40 +01,2022-03-23,11:04:40,+0100,2901342301,mebiuszero9,鳥の巣,,@KremlinRussia 「ウクライナはお前達が何をしたか、未来永劫忘れることは無い。爆弾の炎で焼かれ死んでいった我が軍の兵士達の怨嗟の声が聞こえるか!? 聞こえたならばウクライナの叫びを聞け!!」,ja,[],[],[],0,0,0,[],[],https://twitter.com/mebiuszero9/status/1506572630308298755,False,,0,,,,,,,,"[{'screen_name': 'KremlinRussia', 'name': 'Президент России', 'id': '158650448'}]",,,,
1506572628114526208,1506364871893565446,2022-03-23 11:04:39 +01,2022-03-23,11:04:39,+0100,1506219869162852353,quintessnz,Quintessenz,,"{3: preventive measures; 25}  So, are missiles equipped with nuclear warheads interceptable (by e.g. the US, Russia, or China)?",en,[],[],[],1,0,0,[],[],https://twitter.com/Quintessnz/status/1506572628114526208,False,,0,,,,,,,,[],,,,
1506572627959234564,1506531009176776705,2022-03-23 11:04:39 +01,2022-03-23,11:04:39,+0100,209186386,greatbignow,Aaron Harford,,@IAPonomarenko F*cking Russia….,en,[],[],[],0,0,0,[],[],https://twitter.com/greatbignow/status/1506572627959234564,False,,0,,,,,,,,"[{'screen_name': 'IAPonomarenko', 'name': 'Illia Ponomarenko 🇺🇦', 'id': '262219168'}]",,,,
1506572626189332485,1506571065996230656,2022-03-23 11:04:39 +01,2022-03-23,11:04:39,+0100,1493726286010675202,trottel98158331,Trottel,,@rianru Waiting for the day one of these news says   „Putin ordered Pizza. But then found out Dominos has left Russia.“,en,[],[],[],0,0,0,[],[],https://twitter.com/Trottel98158331/status/1506572626189332485,False,,0,,,,,,,,"[{'screen_name': 'rianru', 'name': 'РИА Новости', 'id': '34200559'}]",,,,
1506572625752956929,1506572625752956929,2022-03-23 11:04:39 +01,2022-03-23,11:04:39,+0100,342833368,rajivxsinha,Rajiv Sinha,,“Russia’s Days as an Energy Superpower Might Be Over” - Daniel Yergin economic historian and writer who has been called “America’s most influential energy pundit” #EzraKlein #energy #NYTimes,en,[],[],[],0,0,0,"['ezraklein', 'energy', 'nytimes']",[],https://twitter.com/rajivxsinha/status/1506572625752956929,False,,0,,,,,,,,[],,,,
1506572625237229568,1505868035768594432,2022-03-23 11:04:39 +01,2022-03-23,11:04:39,+0100,362862491,enjoyhifi,enjoyHiFi! 🔉,,"@Vladimi26788778 @Vikingsfortruth @Justinabartu @linok_ua @paulharrison01 @elenaevdokimov7 Everything in Putin's strategy, the basis of his politics, comes from the book Foundations of Geopolitics. When that book was being written, China and Russia had similar GDP, and the entire ideology relies on breaking up China and dominating Eurasia. Now that's never gonna happen",en,[],[],[],0,0,0,[],[],https://twitter.com/enjoyhifi/status/1506572625237229568,False,,0,,,,,,,,"[{'screen_name': 'Vladimi26788778', 'name': 'Владимир Набоков 🇷🇺', 'id': '1502985628367085569'}, {'screen_name': 'Vikingsfortruth', 'name': 'TheTruthViking 🇷🇺', 'id': '1242979153156157441'}, {'screen_name': 'Justinabartu', 'name': 'Asheraboo 🌻 🌻 🌻', 'id': '824978428952735745'}, {'screen_name': 'linok_ua', 'name': 'Lina чипалина', 'id': '1652838936'}, {'screen_name': 'paulharrison01', 'name': 'PauLeedsArentWe🏆', 'id': '2464296965'}, {'screen_name': 'elenaevdokimov7', 'name': 'Elena Evdokimova', 'id': '3397244179'}]",,,,
