id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1507291002968629252,1507285814287515685,2022-03-25 10:39:13 +01,2022-03-25,10:39:13,+0100,236872671,helgy2,Helgy,,"@mazzenilsson @vonderleyen almost all of it in the US already belongs to somebody. It is under contract,” Feer said, noting “If Europe wants more LNG, they are going to have to pay for it.” Russia is the EU’s top gas supplier, sending a total 155 bcm of gas to the EU in 2021.",en,[],[],[],0,0,0,[],[],https://twitter.com/helgy2/status/1507291002968629252,False,,0,,,,,,,,"[{'screen_name': 'mazzenilsson', 'name': 'Mats ☮ Nilsson', 'id': '216638460'}, {'screen_name': 'vonderleyen', 'name': 'Ursula von der Leyen', 'id': '1146329871418843136'}]",,,,
1507291002809335808,1507291002809335808,2022-03-25 10:39:13 +01,2022-03-25,10:39:13,+0100,470142083,barbadilloit,barbadillo.it,,Giornale di Bordo. La guerra Ucraina-Russia e il dibattito ridotto a tifo da stadio  https://t.co/RwMihZ6EEW  #EnricoNistri #TifoDaStadio #ucraina-russia,it,[],['https://www.barbadillo.it/103697-giornale-di-bordo-la-guerra-ucraina-russia-e-il-dibattito-ridotto-a-tifo-da-stadio/'],[],0,0,0,"['enriconistri', 'tifodastadio', 'ucraina']",[],https://twitter.com/barbadilloit/status/1507291002809335808,False,,0,,,,,,,,[],,,,
1507291002209456130,1507047876568006670,2022-03-25 10:39:13 +01,2022-03-25,10:39:13,+0100,1475496236388167685,odysseusdr,Odysseus,,"@VictorTheClean3 @TheSuperbubble @mortymer001 @BullionStar @freegolds @darenpa72 Would this manifest as a quick differential/divergence of gold prices in Shanghai vs London/NY, followed by an arbitrage trade that would end the paper market? Maybe thats why US wants Russia unable to buy on London/NY market....stop them front running for cheap western gold.",en,[],[],[],0,0,0,[],[],https://twitter.com/OdysseusDr/status/1507291002209456130,False,,0,,,,,,,,"[{'screen_name': 'VictorTheClean3', 'name': 'Victor The Cleaner', 'id': '1498447446099300358'}, {'screen_name': 'TheSuperbubble', 'name': 'Superbubble', 'id': '952949737426210816'}, {'screen_name': 'mortymer001', 'name': 'Mortymer', 'id': '413832534'}, {'screen_name': 'BullionStar', 'name': 'BullionStar', 'id': '636247276'}, {'screen_name': 'freegolds', 'name': 'freegolds', 'id': '292502674'}, {'screen_name': 'darenpa72', 'name': 'Thus spoke me, DP', 'id': '395368630'}]",,,,
1507291000695410690,1507020936540696583,2022-03-25 10:39:13 +01,2022-03-25,10:39:13,+0100,1463545515799289861,nicodem21638529,Nicodemus,,"@Gurmind23508484 @mfa_russia @RusMission_EU @EUinRussia @eu_eeas @JosepBorrellF @RusEmbUSA @RussiaUN @mission_russian @mission_rf @GER_OSCE @BelarusMID Happy to take the state aid though, aren't you?",en,[],[],[],0,0,0,[],[],https://twitter.com/Nicodem21638529/status/1507291000695410690,False,,0,,,,,,,,"[{'screen_name': 'Gurmind23508484', 'name': 'Gurminder Singh Gill🇮🇳 🇷🇺❤️', 'id': '1175189498730123264'}, {'screen_name': 'mfa_russia', 'name': 'MFA Russia 🇷🇺', 'id': '255471924'}, {'screen_name': 'RusMission_EU', 'name': 'RussianMissionEU', 'id': '3306657923'}, {'screen_name': 'EUinRussia', 'name': 'Евросоюз', 'id': '2498935975'}, {'screen_name': 'eu_eeas', 'name': 'European External Action Service - EEAS 🇪🇺', 'id': '80803819'}, {'screen_name': 'JosepBorrellF', 'name': 'Josep Borrell Fontelles', 'id': '1003895325025865730'}, {'screen_name': 'RusEmbUSA', 'name': 'Russian Embassy in USA 🇷🇺', 'id': '1267887043'}, {'screen_name': 'RussiaUN', 'name': 'Russian Mission UN', 'id': '347443535'}, {'screen_name': 'mission_russian', 'name': 'Russian Mission in Geneva', 'id': '342603455'}, {'screen_name': 'mission_rf', 'name': 'Russian Mission Vienna', 'id': '1115565221379231744'}, {'screen_name': 'GER_OSCE', 'name': 'Germany in the OSCE', 'id': '4096198583'}, {'screen_name': 'BelarusMID', 'name': 'МИД Беларуси 🇧🇾', 'id': '361733258'}]",,,,
1507290997822304260,1506171319880146946,2022-03-25 10:39:12 +01,2022-03-25,10:39:12,+0100,408835476,davesphoto,Daves Photography 🇺🇦 🇬🇧🇺🇲🏴󠁧󠁢󠁥󠁮󠁧󠁿,,"@Mokoto000000 @twozer0_22 @RT_com Certainly no to Yugoslavia, Syria &amp; Libya. Iraq to push back Sadam, Afghanistan to kill off the Terrorist group ISIS and change the repressive nature of the Taliban. Why did Russia invade Afghanistan and help ASAP in Syria?",en,[],[],[],0,0,0,[],[],https://twitter.com/davesphoto/status/1507290997822304260,False,,0,,,,,,,,"[{'screen_name': 'Mokoto000000', 'name': 'LehlohonoloG', 'id': '1423614712886046723'}, {'screen_name': 'twozer0_22', 'name': 'sleeping thoughts', 'id': '1311527764747411458'}, {'screen_name': 'RT_com', 'name': 'RT', 'id': '64643056'}]",,,,
1507290995859337220,1073469112276398080,2022-03-25 10:39:12 +01,2022-03-25,10:39:12,+0100,18989181,shaytantruth,Shayṭān is truth,,@StrongbowsPub @UndercoverDane @sickathehighhat @lanticoast @arthur_eckart @ChrisKimberley @shuma0963 @MoreTadpole @TIMGOLDFINCH @mindedmusically @l_lucullus @SamScot11 @StewartButton @BeeAHoney_ @ShaneJa16905901 @Satoshi2k21 @ThomasSirianni2 @Davidmetroland @brianbloop2 @Enea_H @mike_lucullus @helgy2 @jbhearn @Daamu62208242 @SwearingForex @QE4_Countdown @janineyve @RedOnWight @Ellis_Greenwood @Gforse1 @1971JimboJ1 @mmebeaumont @DilipShah_ @Barrtecforever @DaminalKhage @Halsrethink @David11359148 @takeitwithsalt @NPurpleline @brettgold @WhatNowDoc @PerKurowski @GormsbyE @mrclutchaws @KeithRGrimley @LemmyMcGregor @OBrienSheehan @FreedomGeopol @HarrisSamaras @MossMom319 Yep   Those deaths mostly happened in the Ukraine   Russia isn't anything to do with us  Like Iraq  Why are we involved?   ....  We need to worry about ourselves and allows others to worry about themselves,en,[],[],[],0,0,0,[],[],https://twitter.com/ShaytanTruth/status/1507290995859337220,False,,0,,,,,,,,"[{'screen_name': 'StrongbowsPub', 'name': 'Martin Wesson', 'id': '82820425'}, {'screen_name': 'UndercoverDane', 'name': '🇺🇦 Planting sunflowers 🇺🇦', 'id': '2347485195'}, {'screen_name': 'sickathehighhat', 'name': 'Johnny Caspar', 'id': '1149781111'}, {'screen_name': 'lanticoast', 'name': 'João Galto', 'id': '1337248837153525761'}, {'screen_name': 'arthur_eckart', 'name': 'Arthur Eckart', 'id': '1140212734677540864'}, {'screen_name': 'ChrisKimberley', 'name': 'Chris Kimberley', 'id': '41805583'}, {'screen_name': 'shuma0963', 'name': 'Илья Шумилов ☭', 'id': '851479540761329664'}, {'screen_name': 'MoreTadpole', 'name': 'EqualTadpole2', 'id': '1382775616496361483'}, {'screen_name': 'TIMGOLDFINCH', 'name': 'TIM GOLDFINCH', 'id': '375032879'}, {'screen_name': 'mindedmusically', 'name': 'Euclid', 'id': '3263113257'}, {'screen_name': 'l_lucullus', 'name': 'Msjh', 'id': '621963810'}, {'screen_name': 'SamScot11', 'name': 'Samuel Scot 🇬🇧', 'id': '1071794241737777152'}, {'screen_name': 'StewartButton', 'name': 'Stewart C Button', 'id': '130631135'}, {'screen_name': 'BeeAHoney_', 'name': '*FrackNowBoJo*', 'id': '85386747'}, {'screen_name': 'ShaneJa16905901', 'name': 'A J', 'id': '1130338162520145920'}, {'screen_name': 'Satoshi2k21', 'name': 'Full Digital Jacket', 'id': '1458212672109953030'}, {'screen_name': 'ThomasSirianni2', 'name': 'Thomas Sirianni', 'id': '1110949441131986945'}, {'screen_name': 'Davidmetroland', 'name': 'David Richardson', 'id': '3241418992'}, {'screen_name': 'brianbloop2', 'name': 'Taxi Jim', 'id': '1217566278489198592'}, {'screen_name': 'Enea_H', 'name': 'Enea', 'id': '14542445'}, {'screen_name': 'mike_lucullus', 'name': 'Mike Houston', 'id': '1064512643887706114'}, {'screen_name': 'helgy2', 'name': 'Helgy', 'id': '236872671'}, {'screen_name': 'jbhearn', 'name': 'Professor John Hearn', 'id': '83421519'}, {'screen_name': 'Daamu62208242', 'name': ""Da'amu - I am what i am"", 'id': '1389625523551227905'}, {'screen_name': 'SwearingForex', 'name': 'The Cable Guy', 'id': '2352068522'}, {'screen_name': 'QE4_Countdown', 'name': 'QE4 Countdown #MMT', 'id': '3369783347'}, {'screen_name': 'janineyve', 'name': 'Janine', 'id': '438510365'}, {'screen_name': 'RedOnWight', 'name': 'David', 'id': '4796716942'}, {'screen_name': 'Ellis_Greenwood', 'name': 'Ellis Greenwood', 'id': '1415759970'}, {'screen_name': 'Gforse1', 'name': 'Geoff Robinson', 'id': '19702636'}, {'screen_name': '1971JimboJ1', 'name': 'Jimbo James.', 'id': '1432989438267768833'}, {'screen_name': 'mmebeaumont', 'name': 'Lady B. 𓆃', 'id': '1252314297549627402'}, {'screen_name': 'DilipShah_', 'name': 'Dilip Shah', 'id': '706092617604448256'}, {'screen_name': 'Barrtecforever', 'name': 'Barry Carter', 'id': '1248219102453338113'}, {'screen_name': 'DaminalKhage', 'name': 'Khage Daminal', 'id': '1405914053294407687'}, {'screen_name': 'Halsrethink', 'name': 'Harald Malmgren', 'id': '1623424387'}, {'screen_name': 'David11359148', 'name': 'Davidthechef', 'id': '1104355291494260736'}, {'screen_name': 'takeitwithsalt', 'name': 'Take It With Salt', 'id': '581914827'}, {'screen_name': 'NPurpleline', 'name': 'Nice Purpleline', 'id': '1405200819369172995'}, {'screen_name': 'brettgold', 'name': 'Brett Gold', 'id': '1403851607188594693'}, {'screen_name': 'WhatNowDoc', 'name': 'Robin Redmile-Gordon', 'id': '1154673288'}, {'screen_name': 'PerKurowski', 'name': 'Per Kurowski', 'id': '17878536'}, {'screen_name': 'GormsbyE', 'name': 'Mortimer E. Gormsby', 'id': '1239313114253783040'}, {'screen_name': 'mrclutchaws', 'name': 'Teslarocks', 'id': '67771270'}, {'screen_name': 'KeithRGrimley', 'name': 'Keith Grimley 😃', 'id': '777911126378053632'}, {'screen_name': 'LemmyMcGregor', 'name': 'Lorenzo de Gregori', 'id': '563896593'}, {'screen_name': 'OBrienSheehan', 'name': ""Mary O'Brien Sheehan"", 'id': '895234316'}, {'screen_name': 'FreedomGeopol', 'name': 'Weimar', 'id': '1443361436449841153'}, {'screen_name': 'HarrisSamaras', 'name': 'Harris Samaras', 'id': '421679071'}, {'screen_name': 'MossMom319', 'name': 'Susan🍊Moss #SaveAmerica🇺🇸', 'id': '1446679276460331015'}]",,,,
1507290994705805312,1507279214264958984,2022-03-25 10:39:11 +01,2022-03-25,10:39:11,+0100,1034359038413348864,billbobagginsx,BillyBob,,"@LBC @NickFerrariLBC If this was Starmer the question would be, Why does his wife and inlaws have a russian company with links to Putin still in Russia,The company that received Furlough of the Tax Payers,Not about a KIA,,,,Would it not Nick...🥱",en,[],[],[],0,0,0,[],[],https://twitter.com/BillboBagginsX/status/1507290994705805312,False,,0,,,,,,,,"[{'screen_name': 'LBC', 'name': 'LBC', 'id': '20973388'}, {'screen_name': 'NickFerrariLBC', 'name': 'Nick Ferrari', 'id': '492014042'}]",,,,
1507290992541675524,1507290992541675524,2022-03-25 10:39:11 +01,2022-03-25,10:39:11,+0100,1247059961110282241,thorstenkerkho1,Thorsten Kerkhoff,,Von der Aussetzung der Gaslieferung #Russia 🇷🇺 über die Bezahlung über #Rubel hat Herr #Habeck nicht gesprochen? Ein Kompromiss auf #Gold zu verständigen wäre eine Lösung! Es droht die #Hyperinflation sowie der #Kollaps -Deutschland! #Produktionsstopp #Werksschliessung Industrie!  https://t.co/03NRUtiAwB,de,[],[],['https://pbs.twimg.com/media/FOr5KxTWUAgR8kB.jpg'],0,0,0,"['russia', 'rubel', 'habeck', 'gold', 'hyperinflation', 'kollaps', 'produktionsstopp', 'werksschliessung']",[],https://twitter.com/ThorstenKerkho1/status/1507290992541675524,False,https://twitter.com/tiefseher/status/1507284548467539968,1,https://pbs.twimg.com/media/FOr5KxTWUAgR8kB.jpg,,,,,,,[],,,,
1507290991493259274,1507283712580325376,2022-03-25 10:39:11 +01,2022-03-25,10:39:11,+0100,1290874862127296512,arjunp46790076,ARJUN 🇮🇳,,@Anushka92852738 @isro Yes GSLV MK1 used russia's KVD-1 engine. But why r u saying this now?,en,[],[],[],0,0,0,[],[],https://twitter.com/ARJUNP46790076/status/1507290991493259274,False,,0,,,,,,,,"[{'screen_name': 'Anushka92852738', 'name': 'Anushka🇮🇳', 'id': '1349780410666893312'}, {'screen_name': 'isro', 'name': 'ISRO', 'id': '2253142422'}]",,,,
1507290989559533570,1507094124377346048,2022-03-25 10:39:10 +01,2022-03-25,10:39:10,+0100,1601395292,teuz_83,Matteo,,@capitano705 @ladyonorato Sta mandando massacro il suo popolo? Non è che il suo popolo non vuole essere conquistato dalla Russia e diventare parte della Russia? Ricordo che Vladimir Putin già nel 2008 disse che l'Ucraina non è uno stato.,it,[],[],[],0,0,0,[],[],https://twitter.com/teuz_83/status/1507290989559533570,False,,0,,,,,,,,"[{'screen_name': 'capitano705', 'name': 'marco frignani', 'id': '2715555976'}, {'screen_name': 'ladyonorato', 'name': 'Francesca Donato', 'id': '849274159'}]",,,,
