id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1506558006200307712,1506558006200307712,2022-03-23 10:06:33 +01,2022-03-23,10:06:33,+0100,893818594827665412,buzzort,buzzort,,(#France's #Total stops buying #Oil from #Russia) Published on Buzzort - Read more:  https://t.co/RP5QQLEW6d  #Petrol #RussiaInvadedUkraine #RussiaUkraineWar #Ukraine #UkraineWar  https://t.co/dw64cQ9WU1,en,[],['https://is.gd/QyJf72'],['https://pbs.twimg.com/media/FOhehffXoAE7N0J.jpg'],0,0,0,"['france', 'total', 'oil', 'russia', 'petrol', 'russiainvadedukraine', 'russiaukrainewar', 'ukraine', 'ukrainewar']",[],https://twitter.com/buzzort/status/1506558006200307712,False,,1,https://pbs.twimg.com/media/FOhehffXoAE7N0J.jpg,,,,,,,[],,,,
1506554431990509570,1506554431990509570,2022-03-23 09:52:21 +01,2022-03-23,09:52:21,+0100,1208011143534374912,govocalforlocal,GoVocalForLocal,,Yeh logon ko pata nahi ki :- Russia and Ukraine mein kya chal raha   4 mahine baad PETROL ke daam raise kiye   Brent kaa spelling bhi nahin jaante honge   Aisi Rajneeti karne waalon kaa kya karein ?  https://t.co/qZxXjJiOAN,hi,[],[],['https://pbs.twimg.com/media/FOhbQ_UVkAUj-88.jpg'],0,0,0,[],[],https://twitter.com/GoVocalForLocal/status/1506554431990509570,False,https://twitter.com/ani/status/1506546783136399360,1,https://pbs.twimg.com/media/FOhbQ_UVkAUj-88.jpg,,,,,,,[],,,,
1506549119208558593,1506549119208558593,2022-03-23 09:31:15 +01,2022-03-23,09:31:15,+0100,1249295579030552578,techymechy,Ajay #Architect,,I want to tell @BJP4India Govt that they shd stop buying cheap oil from #Russia bcos I am paying even High price for petrol and the petrol stinks of #blood of innocent children and civilians of #Ukraine @AITCofficial @MinOfPower @vhsindia @INCIndia @rss,en,"[{'screen_name': 'bjp4india', 'name': 'bjp', 'id': '207809313'}, {'screen_name': 'aitcofficial', 'name': 'all india trinamool congress', 'id': '290452792'}, {'screen_name': 'minofpower', 'name': 'ministry of power', 'id': '2583806562'}, {'screen_name': 'vhsindia', 'name': 'virat hindustan sangam', 'id': '2916225752'}, {'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}, {'screen_name': 'rss', 'name': 'rss.com', 'id': '1317404178'}]",[],[],0,0,0,"['russia', 'blood', 'ukraine']",[],https://twitter.com/TechyMechy/status/1506549119208558593,False,,0,,,,,,,,[],,,,
1506539728598073354,1506539728598073354,2022-03-23 08:53:56 +01,2022-03-23,08:53:56,+0100,1307910799596204032,uzumaki_3000,Prashant,,Govt started assessing petrol and diesel prices as soon as #RussiaUkraine war started as prices soaring up and later crude prices decreased so govt thought yeah people can afford 110-120/litre so let them pay  #PetrolDieselPriceHike,en,[],[],[],0,0,0,"['russiaukraine', 'petroldieselpricehike']",[],https://twitter.com/uzumaki_3000/status/1506539728598073354,False,https://twitter.com/REDBOXINDIA/status/1506479527643410434,0,,,,,,,,[],,,,
1506536386568114176,1506536386568114176,2022-03-23 08:40:39 +01,2022-03-23,08:40:39,+0100,1407926720024375296,newsbuzzlive,NEWS BUZZ,,"Russia-Ukraine War: ‘Fire’ will happen due to the rapid inflation of Petrol-Diesel, your pocket will also get scorched  https://t.co/ip9htJjNWf",en,[],['https://newsbuzz.live/business-news/russia-ukraine-war-fire-will-happen-due-to-the-rapid-inflation-of-petrol-diesel-your-pocket-will-also-get-scorched/'],[],0,0,0,[],[],https://twitter.com/NewsbuzzLive/status/1506536386568114176,False,,0,,,,,,,,[],,,,
1506532910731513857,1506532910731513857,2022-03-23 08:26:50 +01,2022-03-23,08:26:50,+0100,1398351475605135362,algeriastock,Boukhabla Nadji PhotoPro,,The Skikda refinery is an oil refinery. - Vidéos  https://t.co/i2JzEV0RJ9 via @pond5  #Buy the best photos and videos for the future. #Russia #Ukraine #Industry #Estimated #price #diesel #Petrol #EUROPETROLE #Gas_Pipes #energy #environment #oil #refinery #الجزائر #الولايات_المتحدة,en,"[{'screen_name': 'pond5', 'name': 'pond5', 'id': '14983776'}]",['https://www.pond5.com/fr/item/155055235'],[],0,0,0,"['buy', 'russia', 'ukraine', 'industry', 'estimated', 'price', 'diesel', 'petrol', 'europetrole', 'gas_pipes', 'energy', 'environment', 'oil', 'refinery', 'الجزائر', 'الولايات_المتحدة']",[],https://twitter.com/AlgeriaStock/status/1506532910731513857,False,,0,,,,,,,,[],,,,
1506528300985901060,1504398354565976070,2022-03-23 08:08:31 +01,2022-03-23,08:08:31,+0100,1254061390895165442,viktor9114,Viktor91,,"@OlafScholz Mr Scholz, stop thinking about elections, you can't do ""business as usual"" any more. Higher petrol&amp;gaz prices are not comparable to what Russia does in Ukraine",en,[],[],[],0,0,0,[],[],https://twitter.com/Viktor9114/status/1506528300985901060,False,,0,,,,,,,,"[{'screen_name': 'OlafScholz', 'name': 'Olaf Scholz', 'id': '38150247'}]",,,,
1506524596647841793,1506524596647841793,2022-03-23 07:53:48 +01,2022-03-23,07:53:48,+0100,1172917042720075777,priyachdhry4,Priya Choudhury,,"#Petrol Diesel ? #मानव सभ्यता April Tak Khatm honeko hai✓?  Ye #Yudh kuch Humans ki Ahankaar Lalas aur Apada me Avsar #Atmanirbhar ghamand ke Liye ho Rahi hai,Yeh sirf #RussiaUkraine ka yudh Ni hai, Yeh Civilised Human Demon😈ban jane ki Proof hai, #Weak ke upar जज़िया  Tax #सोच",in,[],[],[],0,0,0,"['petrol', 'मानव', 'yudh', 'atmanirbhar', 'russiaukraine', 'weak', 'सोच']",[],https://twitter.com/Priyachdhry4/status/1506524596647841793,False,https://twitter.com/Republic_Bharat/status/1506518362658328583,0,,,,,,,,[],,,,
1506518209465565187,1506518209465565187,2022-03-23 07:28:25 +01,2022-03-23,07:28:25,+0100,1501037023939149824,clsapremiumau,CLSA Premium AU,,Rising petrol prices - is Russia-Ukraine to blame?   https://t.co/55JOUHyJIo  #RussianUkrainianWar #PetrolDieselPriceHike #PetrolDieselPrice #CLSAPremium,en,[],['https://clsapremium.com.au/rising-petrol-prices-is-russia-ukraine-to-blame/'],[],0,0,0,"['russianukrainianwar', 'petroldieselpricehike', 'petroldieselprice', 'clsapremium']",[],https://twitter.com/CLSAPremiumAU/status/1506518209465565187,False,,0,,,,,,,,[],,,,
1506516349425700868,1506341601077039105,2022-03-23 07:21:02 +01,2022-03-23,07:21:02,+0100,1482822780630577156,rscowler,RobbieScowler,,"@RussianEmbassy @mfa_russia @RussiaUN @mission_russian @RusEmbUSA @natomission_ru @BBCWorld @REESOxford @guardianworld @spectator @NewStatesman Your fake country signed a treaty not to invade Ukraine and look how that worked out. You are a pariah, rogue state who not even China will trust. You are the World’s discount petrol station and nothing more.",en,[],[],[],0,0,0,[],[],https://twitter.com/RScowler/status/1506516349425700868,False,,0,,,,,,,,"[{'screen_name': 'RussianEmbassy', 'name': 'Russian Embassy, UK', 'id': '114718372'}, {'screen_name': 'mfa_russia', 'name': 'MFA Russia 🇷🇺', 'id': '255471924'}, {'screen_name': 'RussiaUN', 'name': 'Russian Mission UN', 'id': '347443535'}, {'screen_name': 'mission_russian', 'name': 'Russian Mission in Geneva', 'id': '342603455'}, {'screen_name': 'RusEmbUSA', 'name': 'Russian Embassy in USA 🇷🇺', 'id': '1267887043'}, {'screen_name': 'natomission_ru', 'name': 'Russia and NATO', 'id': '187874400'}, {'screen_name': 'BBCWorld', 'name': 'BBC News (World)', 'id': '742143'}, {'screen_name': 'REESOxford', 'name': 'Oxford University Russian & East European Studies', 'id': '1856942821'}, {'screen_name': 'guardianworld', 'name': 'Guardian World', 'id': '156651229'}, {'screen_name': 'spectator', 'name': 'The Spectator', 'id': '16683666'}, {'screen_name': 'NewStatesman', 'name': 'The New Statesman', 'id': '19906615'}]",,,,
