id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1506045744725192704,1506045172857024512,2022-03-22 00:11:01 +01,2022-03-22,00:11:01,+0100,1238370241169616897,prguy17,PRGuy,,"While recent global events have played a role in petrol prices, the cost per litre was approaching $2 before Russia's invasion of Ukraine. Morrison's promise of lower prices was already broken, and his war on electric cars has ended the weekend for many Aussies.",en,[],[],[],5,44,259,[],[],https://twitter.com/PRGuy17/status/1506045744725192704,False,,0,,,,,,,,[],,,,
1506040774496231427,1506040774496231427,2022-03-21 23:51:16 +01,2022-03-21,23:51:16,+0100,1253692427174473728,karkidijob,Karkidi- Data Science Club,,"Today's effects will affects LATER on... 1. Russia invaded Ukraine 2. Petrol price higher 3. Inflation increases 4. Not sure of COVID 5. Humanity - missing 6. Unemployment - major issue  Many more hurdles to come, get ready to invades them.   #jobseeker #RussiaInvadedUkraine",en,[],[],[],0,0,0,"['jobseeker', 'russiainvadedukraine']",[],https://twitter.com/karkidijob/status/1506040774496231427,False,,0,,,,,,,,[],,,,
1506032469262303238,1506032469262303238,2022-03-21 23:18:16 +01,2022-03-21,23:18:16,+0100,1382174309360181257,realshadysukkar,Shady Sukkar (Parody),,"This weekend, why not get the family together and play 'The Game of Crushing Financial Debt'. Under the LNP, everything costs MORE, and by a LOT. Don't be fooled, petrol prices were skyrocketing before Russia invaded Ukraine.  #shadysukkar #auspol #auspol2022 #ausvotes #ICAC  https://t.co/z7NLT21sHf",en,[],[],['https://pbs.twimg.com/media/FOZ_TqcUYAA7kcg.jpg'],1,7,12,"['shadysukkar', 'auspol', 'auspol2022', 'ausvotes', 'icac']",[],https://twitter.com/RealShadySukkar/status/1506032469262303238,False,,1,https://pbs.twimg.com/media/FOZ_TqcUYAA7kcg.jpg,,,,,,,[],,,,
1506016646040752131,1504632671393427457,2022-03-21 22:15:23 +01,2022-03-21,22:15:23,+0100,1375549153317543936,tony60576164,Tony,,"@DeptDefence IMO the Fed govt thinks defence is a critical issue for people in this election.  News Flash: it is not, running out of petrol/diesel caused by the Russia/Ukraine war is. Apparently we only have 3 weeks left of diesel - can @abcnews @7NewsAustralia @GuardianAus #auspol",en,"[{'screen_name': 'abcnews', 'name': 'abc news', 'id': '2768501'}, {'screen_name': '7newsaustralia', 'name': '7news australia', 'id': '63362429'}, {'screen_name': 'guardianaus', 'name': 'guardian australia', 'id': '1092378031'}]",[],[],0,0,1,['auspol'],[],https://twitter.com/Tony60576164/status/1506016646040752131,False,,0,,,,,,,,"[{'screen_name': 'DeptDefence', 'name': 'Department of Defence', 'id': '168891447'}]",,,,
1506008441873121281,1506008441873121281,2022-03-21 21:42:47 +01,2022-03-21,21:42:47,+0100,884078202,donnalovesdogs,Donna Wallace 🕷🦖,,New Zealand halves public transport fares as petrol prices soar amid Russia-Ukraine war   https://t.co/YUOe5BjoXL,en,[],['https://www.theguardian.com/world/2022/mar/14/new-zealand-halves-public-transport-fares-as-petrol-prices-soar-amid-russia-ukraine-war'],[],0,0,0,[],[],https://twitter.com/donnalovesdogs/status/1506008441873121281,False,,0,,,,,,,,[],,,,
1506006136411115520,1506006136411115520,2022-03-21 21:33:37 +01,2022-03-21,21:33:37,+0100,44471825,ali_croydon,Muhammad Ali,,This Gov can tackle both the climate and the cost of living crisis by cutting bus and rale fares! #CostOfLivingCrisis #ClimateCrisis  New Zealand halves public transport fares as petrol prices soar amid Russia-Ukraine war   https://t.co/f6EuKaxFY6,en,[],['https://www.theguardian.com/world/2022/mar/14/new-zealand-halves-public-transport-fares-as-petrol-prices-soar-amid-russia-ukraine-war'],[],1,0,6,"['costoflivingcrisis', 'climatecrisis']",[],https://twitter.com/ali_Croydon/status/1506006136411115520,False,,0,,,,,,,,[],,,,
1505997308051304455,1505997308051304455,2022-03-21 20:58:32 +01,2022-03-21,20:58:32,+0100,4813910182,emmanuelploton,Emmanuel PLOTON,,Le #pétrole grimpe de plus de 7% à 116 $ #Petrol #gasoil #UkraineConflict  #UkraineRussiaCrisis #RussianUkrainianWar #Russie #RussiaUkraine  https://t.co/x3pRvMGgpl,fr,[],['https://www.tvanouvelles.ca/2022/03/21/le-petrole-grimpe-de-plus-de-5-et-repasse-au-dessus-de-110'],[],0,0,1,"['pétrole', 'petrol', 'gasoil', 'ukraineconflict', 'ukrainerussiacrisis', 'russianukrainianwar', 'russie', 'russiaukraine']",[],https://twitter.com/EmmanuelPLOTON/status/1505997308051304455,False,,0,,,,,,,,[],,,,
1505985305580642312,1505609229666865154,2022-03-21 20:10:51 +01,2022-03-21,20:10:51,+0100,1077334590728163328,bitcoin10095828,مستثمر العملة الرقمية بيتكوين,,@BSBonner you know its usa 🇺🇸 who started it when Russia and China decided to get red of the useless petrol dollar  usa pushed to make this war on Russia  by pushing nato  trying to let Ukraine join the nato  and no,en,[],[],[],0,0,0,[],[],https://twitter.com/bitcoin10095828/status/1505985305580642312,False,,0,,,,,,,,"[{'screen_name': 'BSBonner', 'name': 'Brian Bonner', 'id': '49267935'}]",,,,
1505975238114385921,1505975238114385921,2022-03-21 19:30:51 +01,2022-03-21,19:30:51,+0100,1496795583268503558,ukrbreakingnews,Ukraine Breaking News,,"#ukrainebreakingnews Russian BMD-2 crew looting a gas station in Ukraine. For a moment, I thought they were going to fill their tank with petrol from the pump. #Kiev #Kyiv #Russia #Ukraine #UkraineRussiaWar #RussianUkrainianWar  Our Telegram:  https://t.co/WXsUcPwVXK  https://t.co/c9wzv5lKBS",en,[],['https://t.me/Ukrbreakingnews'],[],1,0,6,"['ukrainebreakingnews', 'kiev', 'kyiv', 'russia', 'ukraine', 'ukrainerussiawar', 'russianukrainianwar']",[],https://twitter.com/Ukrbreakingnews/status/1505975238114385921,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505975200101408773/pu/img/Xgj0AHtnGZHnyMMk.jpg,,,,,,,[],,,,
1505975128290742272,1505975128290742272,2022-03-21 19:30:24 +01,2022-03-21,19:30:24,+0100,905820131997175809,teamchoc_,Team CH.O.C,,"Episode 110 - The Three Musketeers  Topics Include: Allowing Your Kids To Be Influenced By Others, Rise Of Petrol, Russia/Ukraine Recap, Police Abuse Of Powers Against A Black Female Student MUCH MORE ‼️ #teamchoc 🍫  https://t.co/AHS36Z1Rgw",en,[],[],['https://pbs.twimg.com/media/FOZMY2jX0AQkPrZ.jpg'],1,5,1,['teamchoc'],[],https://twitter.com/TeamCHOC_/status/1505975128290742272,False,,1,https://pbs.twimg.com/media/FOZMY2jX0AQkPrZ.jpg,,,,,,,[],,,,
